Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Month_register,Sum_Purchases,Count_Campaigns,Count_Purchases,Children,Family_Size,Marital_Status_Children,target
Master,Relationship,78285.0,0,0,13,647,107,391,175,67,40,1,6,4,10,3,0,28,32,1427,0,20,0,2,Relationship,2
PhD,Single,31626.0,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,38,37,86,2,5,1,2,Family with Children,1
Graduation,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,64,25,833,0,18,0,1,Single,2
Graduation,Relationship,48726.0,0,1,90,138,3,38,4,0,59,3,3,2,4,6,0,61,38,242,0,9,1,3,Family with Children,1
Graduation,Relationship,74985.0,0,0,8,587,51,898,247,0,86,1,3,6,7,2,0,39,45,1869,0,16,0,2,Relationship,2
Graduation,Relationship,67430.0,0,0,6,595,97,291,127,133,121,1,11,5,12,6,0,29,45,1364,0,28,0,2,Relationship,2
2n Cycle,Relationship,46891.0,0,1,91,43,12,23,29,15,61,1,2,1,4,4,0,51,33,183,0,7,1,3,Family with Children,1
Master,Relationship,62058.0,0,1,52,301,7,74,10,0,58,4,6,1,7,6,0,60,37,450,0,14,1,3,Family with Children,0
Graduation,Relationship,72063.0,0,1,3,180,32,348,76,32,90,2,5,2,12,2,0,37,35,758,0,19,1,3,Family with Children,0
PhD,Relationship,78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,65,30,1507,0,19,0,2,Relationship,2
Graduation,Single,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,51,38,654,1,17,2,3,Family with Children,0
Graduation,Relationship,33622.0,1,1,22,39,1,22,3,4,12,3,2,0,4,7,0,44,38,81,0,6,2,4,Family with Children,1
PhD,Relationship,6835.0,0,1,76,107,2,12,2,2,12,0,0,0,1,20,0,59,42,137,0,1,1,3,Family with Children,1
Graduation,Relationship,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,0,63,39,16,0,3,2,4,Family with Children,1
PhD,Single,40760.0,0,1,64,70,0,17,0,0,6,2,2,1,3,6,0,51,34,93,0,6,1,2,Family with Children,1
PhD,Relationship,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,0,58,29,1158,0,17,0,2,Relationship,2
Master,Single,51124.0,1,1,79,26,1,11,0,1,4,2,1,0,3,3,0,61,30,43,0,4,2,3,Family with Children,1
Graduation,Single,72258.0,0,1,28,522,0,522,227,120,134,2,6,9,5,2,0,45,33,1525,0,20,1,2,Family with Children,2
PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,0,42,26,1230,0,18,0,1,Single,2
Graduation,Relationship,36283.0,1,1,42,6,5,5,8,0,5,2,1,0,3,4,0,40,26,29,0,4,2,4,Family with Children,1
Graduation,Single,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,46,25,25,0,4,1,2,Family with Children,1
Graduation,Relationship,30467.0,1,0,8,1,3,8,2,5,5,1,1,0,2,7,0,44,27,24,0,3,1,3,Family with Children,1
Graduation,Relationship,31590.0,1,0,40,6,2,15,6,6,3,1,1,0,3,8,0,44,36,38,0,4,1,3,Family with Children,1
Basic,Relationship,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,30,44,57,0,5,1,3,Family with Children,1
Master,Relationship,17144.0,1,1,96,18,2,19,0,2,6,5,3,0,4,7,0,56,28,47,0,7,2,4,Family with Children,1
PhD,Single,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,48,41,813,2,18,1,2,Family with Children,0
Master,Relationship,43783.0,1,0,22,327,9,125,25,4,139,6,7,1,8,7,0,38,25,629,1,16,1,3,Family with Children,0
Graduation,Single,40780.0,0,1,30,229,27,71,13,3,34,4,7,1,5,9,0,40,45,377,0,13,1,2,Family with Children,0
Master,Relationship,62847.0,0,0,45,521,168,706,80,76,61,1,3,6,4,2,0,71,41,1612,0,13,0,2,Relationship,2
PhD,Relationship,82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,59,43,729,4,16,0,2,Relationship,2
Graduation,Single,16813.0,0,0,49,4,8,11,12,2,13,1,2,0,3,7,0,66,35,50,1,5,0,1,Single,1
Graduation,Relationship,51267.0,1,1,37,183,2,64,7,2,12,4,3,3,5,4,0,38,32,270,0,11,2,4,Family with Children,1
Graduation,Single,46524.0,0,1,70,31,19,35,26,14,52,2,1,1,5,3,0,55,38,177,0,7,1,2,Family with Children,1
Master,Single,45183.0,0,0,33,219,3,60,12,9,12,1,4,1,7,7,0,54,41,315,1,12,0,1,Single,1
PhD,Relationship,70421.0,0,1,98,479,28,136,75,14,35,3,10,3,7,6,0,62,24,767,0,20,1,3,Family with Children,0
2n Cycle,Single,60161.0,0,1,17,584,44,212,46,8,177,3,11,4,8,8,0,51,44,1071,0,23,1,2,Family with Children,0
Graduation,Relationship,73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,43,39,1580,0,23,0,2,Relationship,2
Graduation,Relationship,19329.0,1,0,39,24,1,16,12,2,5,3,4,0,3,8,0,48,30,60,0,7,1,3,Family with Children,1
Master,Relationship,61872.0,0,1,81,330,5,159,36,27,16,4,4,4,9,4,0,46,30,573,0,17,1,3,Family with Children,0
Graduation,Single,46984.0,1,1,71,19,1,10,2,1,8,1,1,0,3,5,0,60,39,41,0,4,2,3,Family with Children,1
Graduation,Relationship,34838.0,1,1,62,28,23,29,29,14,47,3,2,1,4,6,0,65,41,170,0,7,2,4,Family with Children,1
PhD,Single,82716.0,0,0,8,606,148,228,15,148,22,1,6,8,13,2,0,72,31,1167,0,27,0,1,Single,2
Graduation,Relationship,48192.0,0,0,76,1039,43,204,153,58,29,3,2,8,12,8,0,58,38,1526,4,22,0,2,Relationship,2
Master,Relationship,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,40,31,458,0,15,2,4,Family with Children,0
Master,Relationship,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,0,45,27,63,0,5,1,3,Family with Children,1
Graduation,Relationship,55267.0,0,1,28,161,28,136,32,3,45,4,3,4,6,3,0,59,32,405,0,13,1,3,Family with Children,0
Graduation,Relationship,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,0,44,39,1027,1,13,2,4,Family with Children,0
Graduation,Single,72504.0,0,1,43,604,26,470,123,161,94,2,5,9,6,2,0,44,38,1478,0,20,1,2,Family with Children,2
Graduation,Relationship,26872.0,0,0,0,3,10,8,3,16,32,1,1,1,2,6,0,35,32,72,0,4,0,2,Relationship,1
Graduation,Single,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,44,38,48,1,5,1,2,Family with Children,1
Graduation,Single,73170.0,0,0,1,184,174,256,50,30,32,1,5,4,6,2,0,41,25,726,0,15,0,1,Single,2
Master,Relationship,52750.0,0,1,72,393,0,239,90,69,69,6,5,7,9,4,0,61,40,860,0,21,1,3,Family with Children,0
PhD,Relationship,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,30,31,1497,0,22,0,2,Relationship,2
PhD,Relationship,65968.0,0,1,12,376,9,83,19,4,4,2,5,4,7,3,0,46,25,495,0,16,1,3,Family with Children,0
Graduation,Relationship,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,0,40,27,20,0,3,2,4,Family with Children,1
Graduation,Single,22507.0,0,0,67,68,0,226,51,157,68,3,10,2,4,9,0,62,43,570,0,16,0,1,Single,2
Graduation,Relationship,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,44,27,769,0,20,1,3,Family with Children,0
2n Cycle,Relationship,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,38,33,55,0,5,1,3,Family with Children,1
PhD,Single,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,36,37,1808,3,17,0,1,Single,2
Graduation,Relationship,22063.0,1,0,43,7,10,13,3,11,11,2,2,0,3,7,0,44,34,55,0,5,1,3,Family with Children,1
Graduation,Single,57091.0,0,0,0,464,5,64,7,0,37,1,7,3,7,5,0,55,24,577,2,17,0,1,Single,2
Graduation,Relationship,22419.0,0,0,74,30,3,47,19,21,42,1,3,2,2,8,0,53,38,162,0,7,0,2,Relationship,1
Graduation,Relationship,87771.0,0,1,61,1492,38,287,50,57,33,1,5,10,4,6,0,57,37,1957,5,19,1,3,Family with Children,0
2n Cycle,Single,78353.0,0,1,51,752,122,476,39,153,34,1,10,2,11,8,0,57,38,1576,0,23,1,2,Family with Children,0
Graduation,Relationship,93404.0,1,2,97,1279,15,287,20,0,15,3,3,4,7,5,0,62,37,1616,2,14,3,5,Family with Children,0
Graduation,Single,37859.0,1,2,75,22,1,8,2,1,2,2,1,0,3,8,0,54,41,36,0,4,3,4,Family with Children,1
PhD,Single,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,0,58,37,1482,0,21,1,2,Family with Children,0
Graduation,Relationship,16529.0,1,0,23,3,0,5,13,0,1,1,1,0,3,6,0,32,27,22,0,4,1,3,Family with Children,1
PhD,Single,55412.0,1,1,65,10,5,28,11,1,8,1,2,0,3,5,0,40,31,63,0,5,2,3,Family with Children,1
Graduation,Single,48789.0,0,0,94,351,16,156,7,5,145,1,6,4,7,6,0,24,45,680,0,17,0,1,Single,2
PhD,Relationship,56575.0,0,2,42,421,5,90,0,16,10,3,7,3,7,5,0,49,37,542,0,17,2,4,Family with Children,0
2n Cycle,Relationship,25130.0,1,0,10,2,5,7,0,18,18,2,2,0,3,7,0,36,32,50,0,5,1,3,Family with Children,1
Graduation,Relationship,35441.0,1,1,94,25,1,9,2,1,1,2,1,0,3,8,0,49,40,39,0,4,2,4,Family with Children,1
Graduation,Relationship,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,60,39,1043,0,23,1,3,Family with Children,0
Master,Single,49494.0,1,0,46,191,9,97,0,6,82,2,6,1,5,7,0,44,38,385,0,12,1,2,Family with Children,1
Graduation,Single,81702.0,0,0,98,563,50,774,28,31,187,1,7,7,12,3,0,36,45,1633,0,26,0,1,Single,2
2n Cycle,Single,45889.0,0,1,42,31,0,6,0,1,8,1,1,0,3,6,0,36,35,46,0,4,1,2,Family with Children,1
Graduation,Single,56628.0,0,1,30,479,5,82,7,17,171,2,7,6,5,5,0,39,27,761,1,18,1,2,Family with Children,0
Graduation,Relationship,34026.0,1,1,11,18,6,15,12,8,17,3,2,1,3,5,0,66,34,76,0,6,2,4,Family with Children,1
Graduation,Relationship,40049.0,0,1,61,91,65,52,10,44,28,3,3,2,6,5,0,42,43,290,0,11,1,3,Family with Children,1
Graduation,Single,34176.0,1,0,12,5,7,24,19,14,20,4,3,0,4,6,0,28,25,89,0,7,1,2,Family with Children,1
Graduation,Relationship,19419.0,1,0,76,2,14,28,16,3,7,4,4,0,3,9,0,35,43,70,0,7,1,3,Family with Children,1
2n Cycle,Relationship,82504.0,0,0,2,362,50,431,134,35,54,1,3,6,7,1,0,56,35,1066,0,16,0,2,Relationship,2
Graduation,Relationship,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,46,29,2009,4,18,0,2,Relationship,2
2n Cycle,Single,61618.0,0,0,27,605,91,399,0,45,205,2,3,6,8,3,0,25,45,1345,0,17,0,1,Single,2
Master,Single,55284.0,0,1,60,547,7,140,0,7,63,3,7,5,8,5,0,60,42,764,0,20,1,2,Family with Children,0
Graduation,Single,49980.0,0,1,79,104,1,54,13,9,14,2,3,1,5,5,0,53,32,195,0,9,1,2,Family with Children,1
Graduation,Relationship,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,36,37,53,0,7,2,4,Family with Children,1
Graduation,Single,49166.0,0,1,17,224,2,25,7,0,110,2,5,3,3,6,0,42,36,368,0,11,1,2,Family with Children,1
PhD,Relationship,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,62,29,544,0,17,1,3,Family with Children,0
2n Cycle,Relationship,82347.0,0,0,38,556,54,845,202,133,63,1,7,7,10,3,0,59,43,1853,2,24,0,2,Relationship,2
PhD,Relationship,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0,50,25,35,1,4,2,4,Family with Children,1
PhD,Relationship,46374.0,0,1,1,408,0,21,0,0,17,3,7,1,7,8,0,42,27,446,3,15,1,3,Family with Children,0
Graduation,Single,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,37,38,1180,0,24,1,2,Family with Children,0
Master,Relationship,38576.0,0,1,2,34,0,7,0,0,0,1,1,0,3,7,0,43,27,41,0,4,1,3,Family with Children,1
Graduation,Relationship,55357.0,2,0,66,374,64,116,84,25,64,3,6,2,11,5,0,31,40,727,0,19,2,4,Family with Children,0
Graduation,Relationship,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,50,44,40,0,4,2,4,Family with Children,1
2n Cycle,Relationship,85710.0,0,0,5,600,20,350,29,30,33,1,6,9,10,2,0,27,37,1062,1,25,0,2,Relationship,2
Graduation,Relationship,23228.0,1,0,71,13,2,18,6,1,0,2,2,0,3,8,0,47,29,40,0,5,1,3,Family with Children,1
Master,Relationship,44602.0,1,1,35,167,2,89,0,0,34,6,6,1,4,8,0,47,28,292,0,11,2,4,Family with Children,1
Graduation,Relationship,7500.0,0,0,94,0,2,3,4,1,5,1,0,0,3,6,0,29,41,15,0,3,0,2,Relationship,1
2n Cycle,Relationship,38683.0,1,0,80,46,35,69,84,41,66,6,4,1,6,7,0,27,44,341,0,11,1,3,Family with Children,1
2n Cycle,Single,49514.0,1,0,61,88,39,78,58,13,93,2,6,1,4,7,0,41,30,369,0,11,1,2,Family with Children,1
PhD,Relationship,57906.0,0,1,29,243,11,119,10,3,15,3,4,2,8,4,0,43,36,401,0,14,1,3,Family with Children,0
Master,Single,43456.0,0,1,0,275,11,68,25,7,7,3,5,1,8,5,0,50,39,393,0,14,1,2,Family with Children,0
Master,Single,19485.0,2,0,80,6,0,4,0,0,0,1,1,0,2,7,0,30,33,10,0,3,2,3,Family with Children,1
Graduation,Relationship,53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,38,37,486,0,13,1,3,Family with Children,0
Graduation,Relationship,30545.0,1,0,71,4,12,15,19,7,12,2,2,0,3,7,0,37,44,69,0,5,1,3,Family with Children,1
PhD,Relationship,70123.0,0,0,27,1308,0,396,23,0,0,1,5,7,4,3,0,33,33,1727,2,16,0,2,Relationship,2
Graduation,Single,62450.0,0,1,61,515,47,267,62,66,38,2,5,5,4,3,0,57,29,995,1,14,1,2,Family with Children,0
Graduation,Relationship,21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,40,24,45,0,7,1,3,Family with Children,1
2n Cycle,Single,42395.0,1,1,35,48,13,57,24,15,25,4,3,1,4,7,0,35,26,182,0,8,2,3,Family with Children,1
Master,Relationship,61346.0,1,0,34,562,58,168,43,16,142,1,5,7,10,3,0,38,32,989,0,22,1,3,Family with Children,0
Graduation,Relationship,80812.0,0,0,95,769,22,500,210,143,33,1,4,8,5,2,0,63,33,1677,3,17,0,2,Relationship,2
Master,Single,42835.0,1,1,64,379,4,93,12,9,98,7,6,6,4,6,0,45,36,595,0,16,2,3,Family with Children,0
Graduation,Relationship,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,33,40,156,0,7,1,3,Family with Children,1
Master,Single,86424.0,0,0,12,387,68,569,89,45,68,1,6,9,12,1,0,60,26,1226,0,27,0,1,Single,2
2n Cycle,Relationship,17117.0,1,0,96,12,23,38,30,18,7,4,3,1,3,9,0,38,41,128,0,7,1,3,Family with Children,1
Graduation,Single,24762.0,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0,44,28,86,2,6,1,2,Family with Children,1
Graduation,Relationship,35797.0,0,1,16,27,1,14,4,1,21,2,2,0,3,8,0,41,44,68,0,5,1,3,Family with Children,1
Graduation,Single,36627.0,2,0,78,9,1,5,0,0,1,1,0,0,3,5,0,41,35,16,0,3,2,3,Family with Children,1
2n Cycle,Relationship,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,0,35,24,55,0,5,2,4,Family with Children,1
PhD,Single,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,44,45,2114,1,21,0,1,Single,2
PhD,Relationship,82072.0,0,0,67,889,55,685,168,92,129,1,3,2,13,1,0,46,35,2018,0,18,0,2,Relationship,2
PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,0,63,43,263,0,11,3,4,Family with Children,1
Graduation,Relationship,42243.0,1,1,34,48,0,2,0,0,5,2,2,0,3,7,0,57,30,55,0,5,2,4,Family with Children,1
Graduation,Relationship,51195.0,1,1,46,230,14,156,82,24,58,8,9,2,5,8,0,54,38,564,0,16,2,4,Family with Children,0
Master,Single,68092.0,0,0,7,852,60,207,78,36,48,2,2,6,10,5,0,38,30,1281,0,18,0,1,Single,2
Graduation,Relationship,31814.0,1,0,73,35,3,20,4,1,20,2,2,0,3,9,0,43,40,83,1,5,1,3,Family with Children,1
Master,Single,51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,51,45,353,0,12,2,3,Family with Children,0
Graduation,Relationship,76630.0,0,0,93,255,31,446,40,56,175,1,3,10,11,1,0,33,29,1003,0,24,0,2,Relationship,2
Basic,Single,26868.0,1,0,52,0,0,1,8,3,2,1,1,0,2,7,0,25,26,14,0,3,1,2,Family with Children,1
PhD,Single,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,73,40,902,2,22,0,1,Single,2
PhD,Single,55260.0,0,1,81,825,8,53,11,0,242,2,8,10,5,6,0,44,42,1139,0,23,1,2,Family with Children,0
Graduation,Relationship,64090.0,0,1,8,316,58,161,76,51,135,1,6,9,4,5,0,60,34,797,1,19,1,3,Family with Children,0
Graduation,Single,78331.0,0,1,97,756,138,354,160,169,61,2,10,6,7,4,0,58,29,1638,0,23,1,2,Family with Children,2
PhD,Relationship,37087.0,1,0,50,194,55,134,15,0,3,3,4,2,8,6,0,42,34,401,0,14,1,3,Family with Children,1
Graduation,Single,21846.0,1,0,38,7,17,18,6,10,26,4,4,0,3,8,0,30,32,84,0,7,1,2,Family with Children,1
Graduation,Relationship,81320.0,0,0,61,183,33,493,59,103,57,1,4,3,10,2,0,58,40,928,0,17,0,2,Relationship,2
Graduation,Single,54137.0,0,1,46,171,0,11,0,1,20,2,4,1,4,6,0,46,34,203,0,9,1,2,Family with Children,1
Graduation,Relationship,66825.0,0,0,73,243,101,405,29,40,40,1,4,5,6,2,0,49,35,858,0,15,0,2,Relationship,2
Graduation,Relationship,57100.0,0,0,19,181,21,69,39,3,96,1,3,3,6,3,0,43,30,409,0,12,0,2,Relationship,2
Graduation,Relationship,58917.0,1,2,10,151,7,89,0,7,28,5,4,1,6,5,0,47,39,282,0,11,3,5,Family with Children,0
Graduation,Single,85072.0,0,0,94,494,92,391,194,11,241,1,3,4,10,0,0,39,26,1423,0,17,0,1,Single,2
Graduation,Single,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,55,31,1449,2,18,0,1,Single,2
Graduation,Single,45684.0,1,0,37,5,1,5,10,0,7,1,1,0,2,7,0,45,30,28,0,3,1,2,Family with Children,1
Graduation,Relationship,47889.0,1,0,94,29,0,29,0,5,4,1,2,0,3,5,0,42,29,67,0,5,1,3,Family with Children,1
PhD,Relationship,45921.0,0,0,23,102,9,49,24,3,12,1,2,1,6,4,0,30,27,199,0,9,0,2,Relationship,1
PhD,Single,78420.0,0,0,75,604,28,674,91,28,28,1,3,10,8,1,0,50,36,1453,0,21,0,1,Single,2
Graduation,Relationship,75114.0,0,0,40,571,12,523,63,60,24,1,3,10,5,2,0,24,31,1253,0,18,0,2,Relationship,2
PhD,Single,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,53,41,1198,1,25,1,2,Family with Children,0
Master,Relationship,35641.0,1,0,11,63,3,67,8,9,28,2,3,1,4,7,0,44,35,178,1,8,1,3,Family with Children,1
Graduation,Single,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,22,42,1990,2,17,0,1,Single,2
Graduation,Relationship,62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,62,37,976,0,13,0,2,Relationship,2
Master,Relationship,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,0,56,30,1001,0,14,0,2,Relationship,2
PhD,Relationship,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,34,34,1919,3,19,0,2,Relationship,2
2n Cycle,Single,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,62,31,350,0,12,1,2,Family with Children,1
PhD,Single,74637.0,0,0,73,960,64,464,146,0,16,1,6,9,9,3,0,62,37,1650,1,24,0,1,Single,2
PhD,Relationship,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,61,26,46,2,4,2,4,Family with Children,1
Graduation,Single,72354.0,0,0,67,315,26,473,220,12,182,1,2,10,6,1,0,23,38,1228,0,18,0,1,Single,2
Master,Single,39858.0,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,47,41,95,1,6,1,2,Family with Children,1
PhD,Relationship,34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,68,25,62,0,6,2,4,Family with Children,1
Graduation,Relationship,83033.0,1,0,82,812,99,431,237,149,33,1,11,4,10,5,0,30,25,1761,1,25,1,3,Family with Children,2
Master,Relationship,24401.0,0,0,98,73,28,217,10,24,115,3,6,1,6,8,0,37,46,467,0,13,0,2,Relationship,1
Graduation,Relationship,77583.0,0,0,93,372,23,384,250,12,108,1,4,5,9,2,0,38,28,1149,1,18,0,2,Relationship,2
2n Cycle,Single,74116.0,0,0,53,871,111,704,145,55,166,1,4,4,10,2,0,34,30,2052,1,18,0,1,Single,2
Graduation,Single,74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,23,25,1127,0,15,0,1,Single,2
PhD,Relationship,68397.0,0,1,6,760,80,466,17,13,80,1,6,9,5,3,0,40,31,1416,0,20,1,3,Family with Children,0
PhD,Relationship,79632.0,0,0,42,471,0,510,99,21,12,1,6,4,9,2,0,42,26,1113,0,19,0,2,Relationship,2
Graduation,Single,46107.0,1,0,78,31,9,27,16,9,33,1,1,1,4,3,0,27,28,125,0,6,1,2,Family with Children,1
PhD,Single,64950.0,0,1,29,819,0,72,12,0,63,2,11,2,10,7,0,65,46,966,1,23,1,2,Family with Children,0
Basic,Relationship,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,0,27,42,32,0,4,1,3,Family with Children,1
Graduation,Single,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,64,25,833,0,18,0,1,Single,2
PhD,Relationship,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,45,25,46,0,6,1,3,Family with Children,1
Graduation,Relationship,71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,45,32,960,0,16,0,2,Relationship,2
PhD,Relationship,67536.0,0,1,45,1253,0,447,23,71,35,3,11,5,11,8,0,46,37,1829,1,27,1,3,Family with Children,0
Graduation,Single,55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,45,35,779,0,23,1,2,Family with Children,0
PhD,Single,60554.0,1,0,8,588,7,76,110,15,15,2,8,4,9,6,0,41,34,811,0,21,1,2,Family with Children,0
2n Cycle,Single,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,64,36,1120,0,14,2,3,Family with Children,0
PhD,Relationship,56067.0,0,1,51,517,12,54,16,6,120,2,7,4,7,5,0,54,35,725,0,18,1,3,Family with Children,0
Graduation,Single,82025.0,0,0,76,267,98,606,48,70,98,1,3,2,6,1,0,33,37,1187,2,11,0,1,Single,2
Graduation,Relationship,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,63,39,2302,4,18,0,2,Relationship,2
Basic,Single,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,30,42,66,0,6,0,1,Single,1
PhD,Relationship,51563.0,0,0,60,1166,0,48,0,0,36,1,4,4,10,8,0,29,44,1250,2,18,0,2,Relationship,2
2n Cycle,Relationship,57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,34,28,683,0,17,1,3,Family with Children,0
Graduation,Single,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,0,37,33,305,0,11,2,3,Family with Children,1
Graduation,Relationship,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,39,30,50,0,5,1,3,Family with Children,1
2n Cycle,Single,67893.0,0,1,31,711,28,142,49,18,47,2,3,2,9,8,0,41,44,995,0,14,1,2,Family with Children,0
PhD,Relationship,27922.0,1,0,80,11,0,13,2,4,11,1,2,0,3,4,0,37,25,41,0,5,1,3,Family with Children,1
PhD,Relationship,52190.0,1,1,39,42,0,17,0,0,18,3,2,1,3,5,0,40,25,77,1,6,2,4,Family with Children,1
Master,Single,44051.0,1,1,20,79,7,58,6,3,18,4,3,1,4,6,0,43,41,171,1,8,2,3,Family with Children,1
PhD,Single,42767.0,2,0,53,20,6,43,19,5,38,1,3,1,2,8,0,45,37,131,0,6,2,3,Family with Children,1
Master,Relationship,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,0,40,25,54,0,4,2,4,Family with Children,1
PhD,Relationship,16927.0,1,1,50,20,2,23,3,1,4,5,3,0,4,8,0,40,40,53,0,7,2,4,Family with Children,1
Graduation,Relationship,59754.0,0,1,96,115,27,44,4,146,139,3,5,2,6,5,0,51,42,475,1,13,1,3,Family with Children,0
Graduation,Single,53700.0,0,1,94,263,5,233,69,41,83,4,5,5,8,5,0,64,46,694,0,18,1,2,Family with Children,0
Graduation,Relationship,59041.0,1,1,25,69,2,15,2,2,6,2,2,0,4,5,0,43,25,96,0,6,2,4,Family with Children,1
PhD,Single,54237.0,0,1,48,267,3,30,4,0,57,4,5,2,5,6,0,59,38,361,0,12,1,2,Family with Children,0
Graduation,Single,70647.0,0,1,65,561,85,171,25,123,114,2,4,7,13,2,0,49,45,1079,0,24,1,2,Family with Children,0
PhD,Single,52597.0,0,1,69,492,0,37,7,0,42,3,6,3,8,5,0,54,25,578,0,17,1,2,Family with Children,0
Master,Relationship,41021.0,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,47,42,64,1,5,1,3,Family with Children,1
PhD,Relationship,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,0,41,32,149,0,8,1,3,Family with Children,1
Graduation,Relationship,50183.0,1,1,47,97,12,84,13,10,15,7,3,1,6,5,0,36,24,231,0,10,2,4,Family with Children,1
Graduation,Relationship,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,0,57,33,728,0,18,1,3,Family with Children,0
Graduation,Relationship,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,43,34,1778,3,22,0,2,Relationship,2
Graduation,Relationship,33471.0,1,0,47,43,2,27,0,9,12,3,3,0,4,7,0,43,44,93,0,7,1,3,Family with Children,1
PhD,Relationship,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,42,38,23,1,3,1,3,Family with Children,1
Graduation,Relationship,44010.0,1,0,46,186,36,234,86,72,48,6,10,2,6,9,0,36,44,662,0,18,1,3,Family with Children,0
Graduation,Relationship,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,28,28,1198,0,17,0,2,Relationship,2
PhD,Relationship,40706.0,2,1,37,59,0,11,4,2,5,4,3,0,4,7,0,48,41,81,0,7,3,5,Family with Children,1
